Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os12g0555500	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; root' vs 'none; wild type genotype; normal watering; root'	3.1	0.020017853645834	
Os04g0178300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; mock'	3.1	0.0212017370255279	
Os04g0178300	oryza sativa	E-GEOD-23211	'PSARK::IPT transgenic' vs 'wild type' in 'drought environment'	3.1	0.0264197655395449	
Os09g0522200	oryza sativa	E-GEOD-21396	'Nighttime 24:00' vs 'Daytime 12:00' at '27 days after transplanting' in 'leaf sheath'	-3.1	0.0315799473272144	
Os11g0523700	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	-3	1.17347733944124e-73	
Os05g0129300	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	3	8.54865291958602e-73	
Os06g0603600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '504 hour'	-3	6.43977068319188e-70	
Os10g0445400	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	-3	2.49803175675708e-65	
Os06g0603600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '168 hour'	-3	5.35040128914891e-59	
Os04g0178300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '510 hour'	3	6.27544544428934e-41	
Os02g0677300	oryza sativa	E-GEOD-116423	'ZnF5 deletion mutant' vs 'wild type genotype' in 'ZnF5 and Znf7 cohort'	3	2.76888755636435e-31	
Os08g0139000	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	3	3.69135049458672e-27	
Os03g0230300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	3	4.9851018239297e-27	
Os02g0661100	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	3	9.48012200948083e-27	
Os04g0684900	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	3	8.14444848156701e-22	
Os04g0600200	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-3	3.38802492876694e-17	
Os12g0555500	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3	3.64311530993481e-16	
Os02g0661100	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	-3	8.53867775730393e-15	
Os08g0546800	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	-3	5.54496454223931e-14	
Os02g0669100	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	3	1.54735906365748e-12	
Os04g0178300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '504 hour'	-3	5.2206495076905e-11	
Os05g0381400	oryza sativa	E-MTAB-4406	'moderately resistant to bacterial panicle blight disease' vs 'susceptible to bacterial panicle blight disease' in 'control' at 'flowering stage'	-3	1.387190791321e-10	
Os09g0522200	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	3	1.58893988517362e-10	
Os06g0708400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	3	3.56340538515402e-10	
Os02g0278700	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '505 hour'	-3	8.86215821910313e-9	
Os05g0129300	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	3	6.90294033046929e-8	
Os02g0624300	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3	7.50307569047046e-8	
Os10g0445400	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	-3	1.36484615447512e-7	
Os09g0522200	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	-3	1.56946876040628e-7	
Os08g0546800	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-3	3.37783601830551e-7	
Os05g0542500	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7331' vs 'mock'	3	4.95126912071178e-7	
Os05g0411200	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	-3	0.00000111643618975334	
Os05g0381400	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '12 hour'	-3	0.00000133004310463536	
Os10g0445400	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A-2' vs 'Nipponbare; mock'	-3	0.00000158449740061287	
Os02g0677300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7341' vs 'mock'	3	0.00000225913373703478	
Os10g0445400	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME1' vs 'Nipponbare; mock'	-3	0.00000291961495943512	
Os07g0693800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	-3	0.00000418057146117041	
Os04g0517100	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	3	0.00000482055424497223	
Os01g0805600	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	3	0.00000525864803018494	
Os04g0584600	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	3	0.00000597478742972895	
Os03g0285800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	3	0.0000182759664766677	
Os06g0127100	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	3	0.0000278845215390936	
Os06g0603600	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3	0.0000400380590437607	
Os04g0517100	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	3	0.0000426681558336988	
Os03g0315400	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	3	0.0000553102019746483	
Os07g0142200	oryza sativa	E-GEOD-69010	'phr1, phr2, phr3 triple mutant' vs 'wild type'	-3	0.0000673866581897577	
Os01g0805600	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	-3	0.000115498902890939	
Os09g0541000	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-3	0.000180762419675375	
Os02g0624300	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	3	0.000186535823871182	
Os01g0263300	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	3	0.000234025492057021	
Os03g0820300	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:60 carbon:nitrogen ratio'	3	0.000264930440143185	
Os09g0541000	oryza sativa	E-MTAB-6740	'seed germination stage' vs 'seed dormant stage' in  '30 degree celsius; 8 hour'	-3	0.000371812788249135	
