Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os04g0460600	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7331' vs 'mock'	-1.5	0.00492673962970746	
Os01g0141000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae BLS303' vs 'Nipponbare; mock'	1.5	0.00561906755220411	
Os04g0460600	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	1.5	0.0063040631061415	
Os03g0348900	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	-1.5	0.00641600829194963	
Os02g0579600	oryza sativa	E-GEOD-39298	'Epi-df' vs 'wild type'	1.5	0.00674225962776736	
Os03g0348900	oryza sativa	E-GEOD-58603	'abscisic acid; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; sodium chloride 140 millimolar; leaf'	-1.5	0.00788043363254686	
Os02g0649300	oryza sativa	E-GEOD-61833	'Xanthomonas oryzae pv oryzae BXO1002 (EPS-)' vs 'water'	-1.5	0.00917318388455297	
Os01g0699100	oryza sativa	E-GEOD-31834	'upper shoot base; 6 hour; after gravistimulation' vs 'shoot base; control'	1.5	0.00948375738494296	
Os04g0401700	oryza sativa	E-GEOD-61833	'Xanthomonas oryzae pv oryzae BXO1003 (LPS-, EPS-)' vs 'water'	1.5	0.00958023292287253	
Os03g0140400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7341' vs 'mock'	-1.5	0.00986682814864631	
Os08g0118000	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 8 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	1.5	0.0101279492218241	
Os01g0141000	oryza sativa	E-GEOD-58603	'abscisic acid; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; sodium chloride 140 millimolar; leaf'	1.5	0.0107116498793355	
Os01g0626400	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	1.5	0.0112502191340365	
Os05g0476700	oryza sativa	E-GEOD-44250	'potassium deficient medium for 5 days' vs 'potassium sufficient medium for 5 days'	-1.5	0.0113100439685933	
Os01g0182600	oryza sativa	E-GEOD-60823	'phosphate 200 micromolar' vs 'none' in 'wild type'	-1.5	0.0123884980192542	
Os02g0126400	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'C418'	1.5	0.0129052092329762	
Os04g0401700	oryza sativa	E-GEOD-46867	'gi knockout' vs 'wild type' in 'shoot'	-1.5	0.0140444861471268	
Os03g0140400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7331' vs 'mock'	-1.5	0.0142790548143426	
Os03g0348900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	1.5	0.0144740238629709	
Os02g0766700	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	1.5	0.0151190269345658	
Os02g0649300	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'K354'	-1.5	0.0160455068973232	
Os04g0401700	oryza sativa	E-GEOD-21397	'83 days after transplanting' vs '13 days after transplanting'	-1.5	0.0173445393353661	
Os04g0460600	oryza sativa	E-MTAB-3834	'submergence low oxygen' vs 'normal air'	1.5	0.0187791443697354	
Os01g0626400	oryza sativa	E-GEOD-61833	'Xanthomonas oryzae pv oryzae BXO43 (wild type)' vs 'water'	1.5	0.0200562186109252	
Os03g0140400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	-1.5	0.0227186022535327	
Os02g0649300	oryza sativa	E-GEOD-22538	'gall midge biotype 4M (GMB4M)' vs 'control'	1.5	0.0268659289057143	
Os03g0128700	oryza sativa	E-GEOD-21397	'34 days after transplanting' vs '13 days after transplanting'	1.5	0.0277520115371577	
Os05g0476700	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-1.5	0.0285179312745218	
Os04g0401700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	1.5	0.0300188102382067	
Os01g0626400	oryza sativa	E-GEOD-61832	'lipopolysaccharide extracted from Xanthomonas oryzae pv. oryzae BXO43' vs 'vehicle'	1.5	0.0459667467676003	
Os01g0141000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	1.5	0.0467723778811744	
Os03g0319300	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	1.4	2.40232188947691e-80	
Os01g0686800	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	1.4	8.87866135607826e-62	
Os10g0577800	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	1.4	2.16218405696618e-57	
Os07g0685700	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	1.4	7.34881375114788e-23	
Os01g0699100	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	1.4	8.547648393715e-23	
Os12g0169400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	-1.4	2.45467203444062e-19	
Os02g0731200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	1.4	1.09482909162633e-14	
Os08g0112700	oryza sativa	E-GEOD-116423	'PROG1 deletion mutant' vs 'wild type genotype' in 'PROG1 cohort'	1.4	2.37622825463825e-14	
Os11g0171500	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	1.4	8.00081286435101e-14	
Os01g0818400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	1.4	9.46370018001497e-14	
Os01g0191300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '505 hour'	-1.4	2.86569339862967e-13	
Os05g0476700	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	1.4	1.272659715223e-11	
Os07g0685700	oryza sativa	E-MTAB-6740	'seed germination stage' vs 'seed dormant stage' in  '30 degree celsius; 8 hour'	1.4	2.57939707835518e-11	
Os02g0195600	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	1.4	4.71909860047806e-11	
Os01g0141000	oryza sativa	E-MTAB-5759	'OsMPH1 knockdown' vs 'wild type genotype'	-1.4	2.07234631938482e-10	
Os12g0169400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	-1.4	3.59693126392415e-10	
Os08g0112700	oryza sativa	E-MTAB-5941	'Volano' vs 'Thaibonnet' in 'cold temperature regimen' at '10 hour'	-1.4	1.18841656880891e-9	
Os12g0169400	oryza sativa	E-GEOD-47812	'aromatic RILs' vs 'aromatic parent'	1.4	1.53356537573441e-8	
Os01g0141000	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	-1.4	2.02556230490894e-8	
Os02g0731200	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	1.4	3.9582854172669e-8	
Os07g0685700	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	1.4	6.38175261787714e-8	
Os04g0401700	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-1.4	1.12545654295947e-7	
Os02g0766700	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '1 hour'	1.4	1.29502094502574e-7	
Os07g0569700	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	1.4	1.46097523746046e-7	
