Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os02g0622500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; mock'	2.4	0.000505647855400261	
Os04g0538000	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-2.4	0.00050605137924525	
Os03g0602600	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	-2.4	0.000669179916075268	
Os03g0161900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	-2.4	0.000823883585610307	
Os03g0286900	oryza sativa	E-GEOD-38023	'recovery from cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	2.4	0.000957889901932189	
Os01g0606900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	2.4	0.00143451893407075	
Os01g0371200	oryza sativa	E-GEOD-31834	'upper shoot base; 6 hour; after gravistimulation' vs 'shoot base; control'	-2.4	0.00171123940200348	
Os03g0363600	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	-2.4	0.00233135234064803	
Os02g0622500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	-2.4	0.00254166600978486	
Os03g0161900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	-2.4	0.00278325574986568	
Os06g0195800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	-2.4	0.00296528608743038	
Os01g0606900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	2.4	0.00304593173995594	
Os06g0682900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	-2.4	0.00327987887855113	
Os01g0606900	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	2.4	0.00395756377345035	
Os01g0371200	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	-2.4	0.00398365517822477	
Os03g0667100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	2.4	0.00435121816744655	
Os01g0606900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; mock'	2.4	0.0053954697165358	
Os06g0195800	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	2.4	0.00577474778912432	
Os02g0782500	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '1 hour'	2.4	0.00598162387035354	
Os05g0530400	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; normal watering; leaf'	-2.4	0.00653934693333565	
Os01g0606900	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '1 hour'	2.4	0.0102538335479842	
Os02g0658800	oryza sativa	E-GEOD-35843	'Meloidogyne graminicola' vs 'mock' in 'root tip' at '3 day'	2.4	0.0127389833572628	
Os01g0136200	oryza sativa	E-MTAB-397	'high grain chalkiness' vs 'normal'	2.4	0.0167381420993539	
Os04g0452100	oryza sativa	E-GEOD-62894	'pish; virulent line of rice blast fungus; susceptible' at '3 day' vs 'pish; water; susceptible' at '3 day'	-2.4	0.0220799123133753	
Os03g0329200	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	-2.4	0.0229853380668206	
Os02g0658800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; mock'	2.4	0.0286076321588357	
Os11g0244200	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	2.4	0.0319106097273804	
Os01g0884300	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	2.3	1.05326524630449e-102	
Os01g0884300	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	2.3	1.31506206058898e-99	
Os07g0684800	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	2.3	2.49414738880927e-67	
Os03g0302200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	2.3	1.02951773069118e-53	
Os06g0593100	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	2.3	6.55425476460716e-33	
Os03g0302200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	2.3	5.456375235446e-30	
Os03g0267000	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '528 hour'	-2.3	6.07389427768985e-28	
Os03g0161900	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	-2.3	2.47992830510016e-23	
Os01g0170000	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	2.3	6.07934548024328e-20	
Os03g0795900	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	2.3	3.90287383820136e-12	
Os02g0259900	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '12 hour'	-2.3	4.86595080342204e-12	
Os03g0363600	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	-2.3	6.39385950352894e-12	
Os03g0796501	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	2.3	2.64416916797434e-10	
Os04g0538000	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	2.3	1.05302426298669e-8	
Os03g0286900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	2.3	3.48017194939263e-8	
Os01g0170000	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	2.3	1.9580225371951e-7	
Os01g0606900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	2.3	3.03620265433366e-7	
